title,href,article
“태극마크 마지막 경기 되지 않도록”…WBC 8강전 선발 류현진의 각오,https://n.news.naver.com/mnews/article/009/0005649604?sid=104,"류현진이 WBC 8강전 선발투수로 나온다. [연합뉴스]‘도쿄의 기적’으로 마이애미행 전세기에 탑승, 미국 땅을 밟은 한국 야구대표팀이 14일(한국시간) 오전 7시30분 D조 1위 ‘초호화군단’ 도미니카공화국과 2026 월드베이스볼클리식(WBC) 8강전을 치른다.이날 선발투수는 류현진이다. 류지현 대푵미 감독은 13일 미국 플로리다주 마이애미 론디포 파크에서 열린 공식 훈련을 마치고 기자회견에서 14일 열리는 준준결승 선발로 류현진을 예고했다.류현진은 12일 훈련을 마친 뒤 국내 취재진과의 인터뷰에서 “도미니카공화국과 경기가 태극마크를 달고 치르는 마지막 경기가 되지 않도록 최선을 다하겠다”고 각오를 밝혔다.류현진은 미국프로야구 메이저리그(MLB)에서 활동하던 시절 경기가 열리는 론디포 파크에서 좋은 기억이 있다.토론토 블루제이스에서 뛰던 2020년 9월 론디포파크에서 열린 마이애미 말린스와 방문 경기에서 6이닝 5피안타 2볼넷 8탈삼진 1실점으로 승리 투수가 됐다.한국 대표팀을 상대할 도미니카공화국은 특급 왼손 투수 크리스토페르 산체스(필라델피아 필리스)다..1996년생인 그는 2021년부터 2025년까지 MLB 통산 104경기에 출전했고 지난 시즌 13승5패, 평균자책점 2.50을 기록하며 212개 삼진을 잡아냈다."
"[WBC] 오타니, 투수 등판 안 한다…""소속 팀과 계약 조건""",https://m.sports.naver.com/wbaseball/article/001/0015956213,
"티빙, 14일 한국·도미니카 WBC 8강전 생중계",https://n.news.naver.com/mnews/article/092/0002414179?sid=105,"팬덤·현장음 중계 등 진행천신만고 끝에 2026 월드 베이스볼 클래식(WBC) 8강에 진출한 한국 야구팀의 경기를 티빙이 생중계한다.티빙은 14일 오전 7시 30분(한국시간) 열리는 한국과 도미니카공화국 간의 WBC 8강 경기를 생중계한다고 13일 밝혔다.17년 만에 8강 무대를 밟은 한국의 상대는 4전 전승으로 D조 1위를 차지한 도미니카공화국이다. 후안 소토, 페르난도 타티스 주니어, 블라디미르 게레로 주니어 등 메이저리그 스타들이 대거 포진한 도미니카는 이번 대회 강력한 우승 후보 중 하나로 꼽히는 팀이다.



사진=티빙8강전에선 개그맨 신규진과 ‘야구여신’ 김선신 아나운서, 전 프로야구 선수 유희관 3인이 호스트로 참여하는 ‘팬덤중계’를 진행한다.시청 편의를 위한 특화 기능도 제공한다. 티빙은 중계진 해설 없이 타구음과 관중석의 함성만을 담아내는 ‘현장음 중계’ 모드를 지원한다.티빙은 오는 24일까지 진행되는 2026 KBO 리그 시범경기도 생중계한다."
"""WBC 점수조작 죄송""…두끼, 대만서 '혐한' 논란 [포크뉴스]",https://n.news.naver.com/mnews/article/057/0001939645?sid=102,"[지금 이 시간 가장 뜨거운 뉴스를 '콕' 찍어 전해드립니다]한 남성이 고개를 숙인 채 종이를 들고 있습니다. 중국어로 '죄송하다. 우리가 점수를 조작해서는 안 됐다'고 적혀 있는데요.한국 떡볶이 프랜차이즈 '두끼'의 대만 법인 SNS에 올라온 사진인데, 이 때문에 현지에서 '혐한 마케팅'을 했다는 논란이 불거졌습니다.게시물에는 ""한국이 점수를 조작해서 죄송하다"", ""한국과 호주 경기에서 '떡볶이 군'이 삼진을 당했다""는 내용이 담겼습니다. 최근 WBC 경기에서 한국이 호주를 7대 2로 이겨, 평균 실점률에서 밀린 대만이 8강 진출에 실패한 상황을 빗댄 것으로 보입니다. 다른 사진에서는 '대인은 떡볶이 탓을 하지 않는다', '2인 540 대만달러'라며 경기 결과를 연상시키는 할인 이벤트도 알렸습니다. 논란이 커지자 두끼 본사는 대만 현지 파트너사가 자체 기획한 것으로, 본사와 무관하게 진행됐다고 밝혔습니다.이어 게시물 삭제와 재발 방지 조치를 취했다며 ""무거운 책임을 느낀다""고 사과했습니다."
경기전 편의점 오픈런…WBC 8강 오르자 '매출 300%' 뛴 제품,https://n.news.naver.com/mnews/article/025/0003508815?sid=101,"지난 9일 일본 도쿄돔에서 열린 2026 월드베이스볼클래식(WBC) C조 조별리그 최종전 대한민국과 호주의 경기.   호주를 꺾고 8강 진출을 확정한 한국 대표팀이 기뻐하고 있다. 연합뉴스           야구 국가대항전인 월드베이스볼클래식(WBC)에서 대한민국 야구 대표팀이 극적인 8강 진출을 이뤄내며 유통업계가 때아닌 ‘반짝 특수’를 맞았다. 남은 경기를 앞두고 백화점부터 편의점까지, 야구 테마 팝업스토어를 열고 주류·야식 행사를 진행하며 대비에 나섰다.      한국 야구대표팀은 14일 오전 7시 30분(한국시각)부터 미국 플로리다주 마이애미에서 열리는 WBC 8강전에 올라 도미니카공화국과 맞붙는다. 이른 시간이지만, 업계는 9일 호주를 상대로 이뤄진 WBC C조 조별리그 최종전 당시에도 대중의 관심이 몰렸던 만큼 이번에도 관련 특수가 있을 것으로 기대하고 있다.        실제로 8강전 진출권을 따낸 9일에는 편의점 업계가 올림픽 시즌과 맞먹을 정도로 식음료 매출 증가 효과를 본 것으로 파악됐다.      



편의점 주류 코너에 진열된 캔맥주. 뉴스1           GS리테일이 운영하는 편의점 GS25에 따르면 9일 GS25의 자체브랜드(PB) 즉석 치킨 제품인 ‘치킨25’ 매출이 전월 동기대비 4배 이상 급등했다. 맥주 등 주류와 스낵류가 주로 포함된 퀵커머스 매출도 67.9% 올랐다. BGF리테일이 운영하는 편의점 CU도 이날 맥주 매출이 직전 주 같은 요일보다 53% 올랐고, 위스키(31.4%)와 하이볼(22.7%) 매출도 일제히 늘었다.      GS리테일의 최원필 치킨25 MD는 “올해 WBC에서 한국 야구대표팀이 8강 진출을 확정하는 등 경기 열기가 이어지며 대회 기간 매출 성장폭도 2023년 WBC 당시보다 높게 나타났다”며 “특히 과거보다 집에서 스포츠경기 관람을 즐기는 ‘집관족’ 수요가 늘어 퀵커머스 이용률도 눈에띄게 늘었다”고 말했다.      백화점 업계도 WBC 열기에 맞춰 야구 관련 행사를 준비하며 소비자 모으기에 나섰다. 롯데백화점은 올해 WBC 기간에 맞춰 세계 최대 스포츠 라이선스 플랫폼 사인 ‘파나틱스’와 협력해 야구 테마 팝업스토어를 열었다. 이달 15일까지 진행하는 이번 팝업에서는 WBC 및 MLB 테마로 한 70여개 아이템 선보이고 있다.      



지난 11일 서울 송파구 롯데백화점 에비뉴엘 잠실점 지하 1층에 열린 ‘2026 월드베이스볼클래식(WBC) 개최 기념 팝업스토어’을 찾은 방문객이 한국 대표팀 유니폼을 살펴보고 있다. 사진 롯데백화점           롯데백화점에 따르면 특히 매출 비중이 높은 건 한국 대표팀에서 활약 중인 류현진, 김도영, 이정후, 문보경 선수의 유니폼이다. 롯데백화점 김도훈 스포츠 치프바이어는 “8강전이 가까워질수록 유니폼 등 굿즈를 구매하기 위해 방문하는 고객이 늘고 있다”며 “토요일 오전 경기를 앞둔 금요일 저녁에 고객 수가 정점을 찍을 것으로 예상한다”고 말했다.      업계에서는 8강전을 향한 관심이 뜨거운 만큼 주요 품목 행사를 ‘긴급 추가’할 계획이다. 세븐일레븐을 운영하는 코리아세븐 측은 스포츠 중계 시 가장 수요가 높은 치킨과 스낵류 라인업을 강화하고, WBC 8강전 진출에 맞춰 허니바나나맛 HBM칩 과자 등 인기 스낵류 20여 종의 사은행사를 시작했다. GS25도 8강 진출을 기념해 경기 전날인 13일부터 이틀간 치킨25 신상품인 ‘순살후라이드치킨’ 품목을 반값으로 판매한다."
한국은 들러리? 미국 조2위 하자…WBC 대진표 또 바뀌었다,https://n.news.naver.com/mnews/article/015/0005261811?sid=104,"9일 일본 도쿄돔에서 열린 2026 월드베이스볼클래식(WBC) C조 조별리그 최종전 대한민국과 호주의 경기. /사진=연합뉴스한국이 참여 중인 세계야구클래식(WBC) 4강 대진표가 바뀌었다. 이를 두고 미국이 예상과 달리 조별리그에서 2위를 차지했기 때문이라는 해석이 나오고 있다.12일 이탈리아가 미국 텍사스주 휴스턴 다이킨파크에서 열린 2026 WBC B조 멕시코와 최종전에서 9-1로 대승을 거두면서 미국이 기사회생으로 조2위로 8강전에 참여할 수 있게 됐다. 만약 이날 멕시코가 4점 이하로 득점하면서 이탈리아를 꺾으면 미국은 실점률 때문에 조3위로 밀려 탈락할 수도 있었다. 이탈리아의 승리로 실점률을 따지지 않고 2위가 된 것이다.2026 WBC 1라운드 모든 경기가 끝나면서 8강전에는 A조 캐나다와 푸에르토리코, B조 이탈리아와 미국, C조 일본과 한국, D조 도미니카공화국과 베네수엘라가 오르게 됐다.문제는 이날 WBC 조직위가 대진표를 발표하면서 불거졌다. 대진표에 따르면 C조 2위인 한국이 8강전에서 승리할 경우 A조 1위인 캐나다와 B조 2위 미국의 승자와 4강전을 치른다. 하지만 이는 본래 C조 1위인 일본의 대진표였다. 대진표가 바뀌게 되면서 일본이 8강전에서 승리할 경우 A조 2위 푸에르토리코와 B조 1위 이탈리아 중 승자와 4강전을 치르게 됐다.이를 두고 일각에서는 ""일본과 미국이 4강전에서 만나게 하지 않기 위해 대진표가 바뀐 게 아니냐""는 지적이 나온다.일각에서는 WBC 대진표가 '변경'이 아닌 '특혜'라는 지적도 나온다. 대회 시작 전 주최자인 미국 메이저리그(MLB) 사무국이 공개한 대진표에는 A조 1위-B조 2위, A조 2위-B조 1위, C조 1위-D조 2위, C조 2위-D조 1위의 8강전만 확정이었고, 준결승의 경우 '추후 결정(TBD, To Be Determined)'이라고 안내했다.그러면서 '만약 미국이 8강에 진출한다면 조별리그 순위와 상관 없이 14일에 경기를 하게 된다. 또한 일본이 2라운드에 올라간다면 마찬가지로 조 순위와는 별개로 15일에 8강전을 치른다'는 조건을 달았다. 사실상 미국과 일본이 조별리그를 통과할 경우 준결승에서 절대 붙지 않도록 하는 조항이다. WBC 조직위는 2023년도에도 예정됐던 4강 대진표를 대회 중에 바꾼 바 있다. 이때도 미국과 일본이 4강에서 맞붙는 것을 방지하기 위함이었다. 미국과 일본이 이번 대회 유력 우승 후보이며 흥행에서도 최고의 카드로 평가받기 때문이다.실제로 대진표 조정 후 2023년 WBC 결승전에서 맞붙은 미국과 일본의 경기를 보기 위해 많은 인파가 몰리면서 흥행에 성공했다. 당시 일본이 3-2로 승리하며 우승했는데, 미국 현지 매체에 따르면 미국 케이블 채널 폭스 스포츠1(FS1)의 결승전 시청자가 448만명이었다고 한다. 이는 2017년 대회의 229만명보다 훨씬 많은 수치다.일본에서도 시차를 고려해 평일 오전에 이뤄진 경기였음에도 평균 시청률 42.4%를 기록했고, 우승 순간에는 무려 46%까지 시청률이 치솟은 것으로 알려졌다.다만 미국이 자력으로 8강전에 진출한 게 아니라는 점에서 특혜성 대진표 조정에도 ""결승전에서 미국과 일본의 대결이 펼쳐지지 않을 수 있다""는 관측도 나오고 있다."
"류현진, 도미니카 핵타선 봉쇄 중책…8강전 선발 등판[2026 WBC]",https://m.sports.naver.com/kbaseball/article/003/0013819598,
[WBC] 4강에서는 만날 수 없는 미국과 일본…'대진표가 이상해',https://m.sports.naver.com/wbaseball/article/001/0015956499,
“WBC 점수 조작 죄송”… 두끼 대만서 ‘혐한’ 마케팅 논란,https://n.news.naver.com/mnews/article/366/0001147963?sid=101,"두끼 대만, WBC 한국 경기 관련 ‘점수 조작’ 표현 홍보물 게시선 넘은 ‘야구 마케팅’에 교민·야구 팬들 항의 빗발쳐해당 게시물은 삭제… 이벤트는 이달 31일까지 진행        한국 떡볶이 대표 프랜차이즈 브랜드 ‘두끼’가 대만 현지에서 한국 야구 대표팀의 승부를 비하하는 마케팅을 펼친 것으로 드러나 논란이 일고 있다. 이른바 ‘점수 조작’ 의혹을 홍보 수단으로 삼은 것이다.



두끼 대만 공식 SNS 계정에 올라온 3월 이벤트 내용 사진. 해당 사진에는 논란이 된 ""우리가 점수를 조작하면 안 됐다"" 등의 표현이 담겨 있다. /두끼 대만 SNS 화면 캡처        12일 업계에 따르면 두끼 대만 공식 소셜미디어(SNS) 계정엔 무릎을 꿇은 남성이 종이를 들고 사과하는 사진 여러 장이 올라왔다. 종이에는 “우리가 점수를 조작하면 안 됐다”, “대인은 떡볶이를 탓하지 않는다” 등의 문구가 적혀 있었다. 그러면서 3월 말까지 2인 세트를 540대만달러(한화 약 2만5000원)에 판매한다는 내용을 덧붙였다.문제는 홍보물에 명시된 ‘540’이라는 숫자와 ‘조작’이라는 표현이다. 숫자 ‘540’은 지난 8일 WBC 조별리그에서 한국이 대만에 4-5로 패했던 경기 결과를 떠올리게 한다. 패배의 아픔을 마케팅 도구로 활용한 것으로 보이는 지점이다. 특히 정당한 승부 끝에 나온 결과에 대해 ‘조작’이라는 표현으로 한국 야구 대표팀의 명예를 실추시켰다.여기에 게시물에 사용된 ‘무릎 꿇는 사과 사진’은 대만 온라인 커뮤니티에서 “공정하지 못해 미안하다. 그런데 어쩌라고”라는 식의 비아냥 의미로 쓰이는 밈(Meme·온라인 파생 콘텐츠)으로 알려져 논란은 더 거세졌다.실제로 현지 교민과 야구팬들의 항의가 빗발쳤다. 두끼 대만 공식 SNS에는 “건드리면 안 되는 것을 건드렸다”, “돈을 벌기 위해 혐오 정서를 마케팅에 이용했다” 등 비난 섞인 댓글이 달렸다.논란이 확산하자, 두끼 본사 측은 “대만 현지에서 자체적으로 기획한 이벤트”라며 해당 게시물 삭제와 재발 방지를 요구했다. 이에 두끼 대만법인 측은 이날 해당 게시물을 삭제하고 사과문을 통해 “야구의 열기를 활용해 팬들과 소통하려 했지만, 기획과 소통이 충분하지 못해 불편을 드렸다”며 “내부적으로 마케팅 과정을 전면 점검하겠다”고 했다.다만 논란이 된 2인 540만대만달러 할인 이벤트는 이달 31일까지 계속 진행될 예정이다.앞서 지난 9일 WBC 8강 진출을 앞두고 한국 야구 대표팀은 조별리그 마지막 경기에서 호주를 상대했다. 이날 경기에서 한국이 8점, 호주가 3점을 내면 실점률에서 가장 앞선 대만이 8강에 진출하는 상황이었다. 하지만 호주와의 경기에서 한국이 7-2로 승리하면서 대만이 조별리그에서 탈락하자, 일부 대만 야구팬들이 한국 대표팀 문보경의 SNS에 “고의적 삼진 아웃” 등 소위 점수 조작 의혹이 담긴 ‘악플 테러’를 일삼는 일이 발생하기도 했다."
"[WBC] MLB 특급 투수 만나는 김도영 ""내 위치 확인하겠다""",https://m.sports.naver.com/kbaseball/article/001/0015956444,
